FileInformation
Description,54 Mbps(OFDM)
-2.1755640507,10.8272981644
-4.1516337395,12.2178039551
-6.8076581955,13.1729965210
-10.1173009872,13.7565593719
-13.9476375580,14.0603332520
-18.0571918488,14.1709117889
-22.1121101379,14.1406936646
-25.7197475433,13.9697093964
-28.4758148193,13.6022958755
-30.0186672211,12.9395885468
-30.0827980042,11.8655939102
-28.5431385040,10.2815647125
-25.4427871704,8.1416397095
-20.9989910126,5.4818925858
-15.5853939056,2.4360113144
-9.6920270920,-0.7670771480
-3.8680498600,-3.8250393867
1.3450608253,-6.4011631012
5.4805703163,-8.1749048233
8.2042369843,-8.8957605362
9.3544893265,-8.4310283661
8.9592418671,-6.7984857559
7.2270154953,-4.1771006584
4.5137577057,-0.8922623396
1.2703500986,2.6237964630
-2.0214312077,5.8914299011
-4.9151358604,8.4542751312
-7.0584826469,9.9502983093
-8.2365331650,10.1716461182
-8.3934040070,9.1030759811
-7.6299920082,6.9317460060
-6.1788539886,4.0255570412
-4.3607325554,0.8821533322
-2.5298190117,-1.9444944859
-1.0163007975,-3.9291505814
-0.0749380812,-4.6590781212
0.1528447717,-3.9033405781
-0.3419139981,-1.6563985348
-1.4376100302,1.8514953852
-2.9040215015,6.1796164513
-4.4403524399,10.7347898483
-5.7231440544,14.8539962769
-6.4565882683,17.8995113373
-6.4176840782,19.3524723053
-5.3155364990,18.4169216156
-3.1072134972,14.8832817078
-0.2393003106,9.8788213730
2.6139595509,5.0299654007
4.7057127953,1.8817541599
5.4200835228,1.3214011192
4.4624056816,3.2304213047
1.9705070257,6.5092592239
-1.4983093739,9.4772729874
-5.1109023094,10.5042886734
-7.9939045906,8.6364660263
-9.4880905151,3.9775087833
-9.6718740463,-2.1650028229
-8.8440885544,-8.6148309708
-7.0724225044,-14.5989055634
-4.5679817200,-19.3789596558
-1.6614552736,-22.3543682098
1.2410665751,-23.1475887299
3.7164561749,-21.6589336395
5.3884348869,-18.0818023682
5.9871425629,-12.8755865097
5.3948798180,-6.6998133659
3.6704189777,-0.3193463981
1.0473772287,5.5050983429
-2.0939908028,10.1243944168
-5.2780694962,13.0899963379
-8.0011758804,14.2109651566
-9.8051395416,13.5705556870
-10.3463382721,11.5003852844
-9.4497880936,8.5169429779
-7.1399612427,5.2311725616
-3.6433148384,2.2461333275
0.6383143067,0.0595006160
5.1800923347,-1.0133806467
9.4051246643,-0.8836435080
12.7639884949,0.3063575923
14.8116035461,2.2177128792
15.2705221176,4.3824357986
14.0716161728,6.2917537689
11.3664264679,7.4897913933
7.5093722343,7.6564817429
3.0123343468,6.6655235291
-1.5220549107,4.6075487137
-5.4792056084,1.7747664452
-8.3126535416,-1.3901060820
-9.6146459579,-4.3715620041
-9.1678943634,-6.6721124649
-6.9719629288,-7.9003467560
-3.2412619591,-7.8408799171
1.6244460344,-6.4939842224
7.0924649239,-4.0779032707
12.5650863647,-0.9932940602
17.4537124634,2.2442121506
21.2494316101,5.0917983055
23.5811443329,7.0725455284
24.2542629242,7.8577532768
23.2658691406,7.3242506981
20.7954235077,5.5767021179
17.1733264923,2.9308648109
12.8323497772,-0.1395006031
8.2489051819,-3.0831661224
3.8820729256,-5.3657164574
0.1181822419,-6.5615086555
-2.7723734379,-6.4275212288
-4.6612806320,-4.9464025497
-5.5689973831,-2.3312039375
-5.6521377563,1.0091748238
-5.1740503311,4.5380973816
-4.4631271362,7.6813859940
-3.8645319939,9.9243278503
-3.6917254925,10.8990240097
-4.1837663651,10.4472541809
-5.4734921455,8.6480760574
-7.5701289177,5.8055176735
-10.3579940796,2.3983330727
-13.6110248566,-0.9996543527
-17.0209102631,-3.8151509762
-20.2351303101,-5.5707888603
-22.9000473022,-5.9642038345
-24.7038097382,-4.9174985886
-25.4138317108,-2.5888731480
-24.9044818878,0.6553444862
-23.1717586517,4.3033418655
-20.3334026337,7.7842712402
-16.6145896912,10.5636854172
-12.3211908340,12.2316818237
-7.8040442467,12.5687837601
-3.4187369347,11.5785169601
0.5140101314,9.4813718796
3.7424178123,6.6715269089
6.1079974174,3.6440691948
7.5572414398,0.9055485725
8.1394758224,-1.1165477037
7.9915075302,-2.1495847702
7.3115186691,-2.1236891747
6.3261494637,-1.1833956242
5.2555971146,0.3390300870
4.2818851471,1.9840561152
3.5248749256,3.2487325668
3.0295128822,3.6795117855
2.7660250664,2.9579427242
2.6428024769,0.9643957019
2.5297431946,-2.1914248466
2.2881162167,-6.1787843704
1.8019154072,-10.4921092987
1.0053633451,-14.5277290344
-0.0982527062,-17.6787242889
-1.4299378395,-19.4322967529
-2.8421244621,-19.4537429810
-4.1389293671,-17.6431884766
-5.1066746712,-14.1559095383
-5.5499682426,-9.3828964233
-5.3275666237,-3.8949522972
-4.3819274902,1.6405612230
-2.7572464943,6.5568695068
-0.6022657752,10.2832899094
1.8433973789,12.4241113663
4.2782092094,12.8088083267
6.3791332245,11.5064916611
7.8477702141,8.8034057617
8.4552946091,5.1482987404
8.0792026520,1.0755556822
6.7259178162,-2.8807139397
4.5352602005,-6.2674818039
1.7655227184,-8.7756958008
-1.2392054796,-10.2758750916
-4.0949873924,-10.8219966888
-6.4307117462,-10.6246919632
-7.9397506714,-9.9998455048
-8.4228887558,-9.3025894165
-7.8160972595,-8.8587150574
-6.1989049911,-8.9053792953
-3.7821226120,-9.5508832932
-0.8767603040,-10.7595176697
2.1511046886,-12.3628902435
4.9326224327,-14.0944557190
7.1477217674,-15.6400604248
8.5681390762,-16.6948432922
9.0856161118,-17.0161647797
8.7213010788,-16.4634361267
7.6154189110,-15.0184898376
5.9993858337,-12.7839069366
4.1552572250,-9.9608707428
2.3693463802,-6.8116641045
0.8875609636,-3.6145575047
-0.1203771457,-0.6197552085
-0.5823699236,1.9855297804
-0.5280117393,4.0969872475
-0.0752241984,5.6953978539
0.5976507068,6.8319549561
1.2890962362,7.6009073257
1.8142690659,8.1060409546
2.0404367447,8.4285955429
1.9118571281,8.6036357880
1.4598622322,8.6100044250
0.7965382338,8.3760557175
0.0932254568,7.7999272346
-0.4522595406,6.7800083160
-0.6538686752,5.2489795685
-0.3742813766,3.2037789822
0.4459753036,0.7244669795
1.7724238634,-2.0230510235
3.4765324593,-4.8023996353
5.3518662453,-7.3385581970
7.1439447403,-9.3610649109
8.5889902115,-10.6510086060
9.4552202225,-11.0829677582
9.5798578262,-10.6535577774
8.8958282471,-9.4902877808
7.4437589645,-7.8377962112
5.3673381805,-6.0225749016
2.8928496838,-4.4013090134
0.2962123156,-3.3012423515
-2.1370916367,-2.9628064632
-4.1528487206,-3.4948117733
-5.5632724762,-4.8507461548
-6.2711439133,-6.8312873840
-6.2795305252,-9.1137199402
-5.6860699654,-11.3041906357
-4.6633300781,-13.0046100616
-3.4289531708,-13.8830347061
-2.2107894421,-13.7354402542
-1.2128044367,-12.5277605057
-0.5870792270,-10.4101715088
-0.4159969389,-7.7000617981
-0.7066962719,-4.8354310989
-1.3977510929,-2.3055744171
-2.3758854866,-0.5700269341
-3.4990131855,0.0209271852
-4.6210093498,-0.7092790604
-5.6137008667,-2.7253937721
-6.3823862076,-5.7758502960
-6.8727364540,-9.4236984253
-7.0687623024,-13.1090002060
-6.9833197594,-16.2333812714
-6.6441340446,-18.2536277771
-6.0790314674,-18.7694072723
-5.3041772842,-17.5909404755
-4.3182725906,-14.7753553391
-3.1043231487,-10.6254625320
-1.6388276815,-5.6504621506
0.0934912562,-0.4943755865
2.0826823711,4.1570024490
4.2783193588,7.6762514114
6.5799832344,9.5861330032
8.8366117477,9.6288661957
10.8562860489,7.8023171425
12.4260711670,4.3578238487
13.3395519257,-0.2395892739
13.4279699326,-5.3819284439
12.5898704529,-10.4084711075
10.8140249252,-14.7012386322
8.1910896301,-17.7709274292
4.9111709595,-19.3203239441
1.2466080189,-19.2761707306
-2.4782822132,-17.7857208252
-5.9265227318,-15.1798801422
-8.7912292480,-11.9102144241
-10.8354358673,-8.4709882736
-11.9228687286,-5.3193821907
-12.0348348618,-2.8069262505
-11.2705287933,-1.1327050924
-9.8305368423,-0.3249933124
-7.9860577583,-0.2529212236
-6.0385103226,-0.6646848917
-4.2757358551,-1.2445068359
-2.9314708710,-1.6776393652
-2.1541841030,-1.7117526531
-1.9897732735,-1.2040808201
-2.3803813457,-0.1465146244
-3.1789383888,1.3350671530
-4.1765999794,3.0064032078
-5.1382541656,4.5701766014
-5.8401670456,5.7226309776
-6.1037487984,6.2111997604
-5.8202905655,5.8830151558
-4.9632878304,4.7158889771
-3.5871484280,2.8266160488
-1.8134590387,0.4554337859
0.1920082420,-2.0704205036
2.2469942570,-4.3876142502
4.1800713539,-6.1533284187
5.8529562950,-7.0980830193
7.1744022369,-7.0661768913
8.1040725708,-6.0374455452
8.6468429565,-4.1274027824
8.8397674561,-1.5665080547
8.7353153229,1.3372193575
8.3849716187,4.2454423904
7.8270359039,6.8384370804
7.0813097954,8.8577165604
6.1517438889,10.1357717514
5.0362086296,10.6090250015
3.7408285141,10.3131341934
2.2951331139,9.3629570007
0.7638179064,7.9220714569
-0.7486184239,6.1682677269
-2.1028060913,4.2618079185
-3.1395688057,2.3222484589
-3.7034974098,0.4176537991
-3.6714413166,-1.4325646162
-2.9808223248,-3.2427954674
-1.6522086859,-5.0382909775
0.1990875006,-6.8296713829
2.3659570217,-8.5908727646
4.5684194565,-10.2457637787
6.4870662689,-11.6670188904
7.8069672585,-12.6882762909
8.2657041550,-13.1280260086
7.6979832649,-12.8212709427
6.0692577362,-11.6531829834
3.4920167923,-9.5885124207
0.2208311409,-6.6908178329
-3.3745498657,-3.1272821426
-6.8552732468,0.8427928090
-9.7725677490,4.8948845863
-11.7316608429,8.6780185699
-12.4507989883,11.8596639633
-11.8062067032,14.1698951721
-9.8555221558,15.4379501343
-6.8354210854,15.6153087616
-3.1329493523,14.7816629410
0.7658958435,13.1327266693
4.3431611061,10.9517049789
7.1218752861,8.5688409805
8.7341289520,6.3152179718
8.9741554260,4.4778132439
7.8283510208,3.2624866962
5.4776577950,2.7701551914
2.2718293667,2.9893147945
-1.3206050396,3.8053710461
-4.7792658806,5.0246939659
-7.6057696342,6.4091153145
-9.3935747147,7.7151670456
-9.8836288452,8.7318840027
-8.9978809357,9.3115234375
-6.8461880684,9.3889026642
-3.7061891556,8.9870862961
0.0200990699,8.2092552185
3.8659505844,7.2188539505
7.3664655685,6.2115964890
10.1219501495,5.3840527534
11.8488836288,4.9036207199
12.4115219116,4.8841996193
11.8304033279,5.3707203865
10.2677459717,6.3341035843
7.9933257103,7.6766729355
5.3371710777,9.2464847565
2.6372935772,10.8580436707
0.1907771379,12.3161735535
-1.7842673063,13.4398374557
-3.1707584858,14.0830383301
-3.9563801289,14.1506614685
-4.2199101448,13.6080207825
-4.1038246155,12.4837427139
-3.7789773941,10.8663663864
-3.4081180096,8.8955688477
-3.1147708893,6.7492203712
-2.9626965523,4.6275548935
-2.9489626884,2.7357215881
-3.0110583305,1.2658706903
-3.0459499359,0.3798989952
-2.9368994236,0.1939610988
-2.5826156139,0.7659140229
-1.9231185913,2.0868613720
-0.9574474692,4.0779876709
0.2500153482,6.5936274529
1.5756756067,9.4310989380
2.8541266918,12.3472166061
3.9036533833,15.0805082321
4.5552787781,17.3773536682
4.6803035736,19.0193214417
4.2116708755,19.8485336304
3.1556568146,19.7875785828
1.5921974182,18.8509750366
-0.3359261453,17.1459121704
-2.4428737164,14.8614110947
-4.5249791145,12.2465610504
-6.3871712685,9.5802459717
-7.8663916588,7.1360630989
-8.8485851288,5.1472268105
-9.2772140503,3.7763993740
-9.1528873444,3.0949823856
-8.5252361298,3.0750751495
-7.4794740677,3.5955593586
-6.1207609177,4.4615759850
-4.5595126152,5.4346442223
-2.9002516270,6.2688679695
-1.2354639769,6.7477679253
0.3553571999,6.7160248756
1.8025835752,6.1012682915
3.0413186550,4.9226179123
4.0067610741,3.2848477364
4.6324458122,1.3593825102
4.8529491425,-0.6444608569
4.6115107536,-2.5130276680
3.8716711998,-4.0609884262
2.6307668686,-5.1576623917
0.9322971106,-5.7428030968
-1.1261185408,-5.8295660019
-3.3920078278,-5.4947671890
-5.6663117409,-4.8588051796
-7.7208318710,-4.0594964027
-9.3233165741,-3.2251081467
-10.2669773102,-2.4519188404
-10.4000549316,-1.7906353474
-9.6505794525,-1.2441828251
-8.0418586731,-0.7770116925
-5.6953897476,-0.3336775005
-2.8197903633,0.1375524849
0.3134105206,0.6615442634
3.4040637016,1.2191392183
6.1628890038,1.7405735254
8.3501596451,2.1120007038
9.8074932098,2.1950435638
10.4775753021,1.8564469814
10.4084033966,1.0025199652
9.7411861420,-0.3884927928
8.6836481094,-2.2432451248
7.4730038643,-4.3854293823
6.3346805573,-6.5469040871
5.4436693192,-8.3982610703
4.8951697350,-9.5956554413
4.6895890236,-9.8373355865
4.7347741127,-8.9208593369
4.8652982712,-6.7910184860
4.8757681847,-3.5691001415
4.5625610352,0.4434336424
3.7668089867,4.7900223732
2.4109895229,8.9113759995
0.5223772526,12.2190017700
-1.7613705397,14.1798000336
-4.2062940598,14.3990859985
-6.5143675804,12.6888303757
-8.3692007065,9.1095123291
-9.4880905151,3.9775087833
-9.6718740463,-2.1650028229
-8.8440885544,-8.6148309708
-7.0724225044,-14.5989055634
-4.5679817200,-19.3789596558
-1.6614552736,-22.3543682098
1.2410665751,-23.1475887299
3.7164561749,-21.6589336395
5.3884348869,-18.0818023682
5.9871425629,-12.8755865097
5.3948798180,-6.6998133659
3.6704189777,-0.3193463981
1.0473772287,5.5050983429
-2.0939908028,10.1243944168
-5.2780694962,13.0899963379
-8.0011758804,14.2109651566
-9.8051395416,13.5705556870
-10.3463382721,11.5003852844
-9.4497880936,8.5169429779
-7.1399612427,5.2311725616
-3.6433148384,2.2461333275
0.6383143067,0.0595006160
5.1800923347,-1.0133806467
9.4051246643,-0.8836435080
12.7639884949,0.3063575923
14.8116035461,2.2177128792
15.2705221176,4.3824357986
14.0716161728,6.2917537689
11.3664264679,7.4897913933
7.5093722343,7.6564817429
3.0123343468,6.6655235291
-1.5220549107,4.6075487137
-5.4792056084,1.7747664452
-8.3126535416,-1.3901060820
-9.6146459579,-4.3715620041
-9.1678943634,-6.6721124649
-6.9719629288,-7.9003467560
-3.2412619591,-7.8408799171
1.6244460344,-6.4939842224
7.0924649239,-4.0779032707
12.5650863647,-0.9932940602
17.4537124634,2.2442121506
21.2494316101,5.0917983055
23.5811443329,7.0725455284
24.2542629242,7.8577532768
23.2658691406,7.3242506981
20.7954235077,5.5767021179
17.1733264923,2.9308648109
12.8323497772,-0.1395006031
8.2489051819,-3.0831661224
3.8820729256,-5.3657164574
0.1181822419,-6.5615086555
-2.7723734379,-6.4275212288
-4.6612806320,-4.9464025497
-5.5689973831,-2.3312039375
-5.6521377563,1.0091748238
-5.1740503311,4.5380973816
-4.4631271362,7.6813859940
-3.8645319939,9.9243278503
-3.6917254925,10.8990240097
-4.1837663651,10.4472541809
-5.4734921455,8.6480760574
-7.5701289177,5.8055176735
-10.3579940796,2.3983330727
-13.6110248566,-0.9996543527
-17.0209102631,-3.8151509762
-20.2351303101,-5.5707888603
-22.9000473022,-5.9642038345
-24.7038097382,-4.9174985886
-25.4138317108,-2.5888731480
-24.9044818878,0.6553444862
-23.1717586517,4.3033418655
-20.3334026337,7.7842712402
-16.6145896912,10.5636854172
-12.3211908340,12.2316818237
-7.8040442467,12.5687837601
-3.4187369347,11.5785169601
0.5140101314,9.4813718796
3.7424178123,6.6715269089
6.1079974174,3.6440691948
7.5572414398,0.9055485725
8.1394758224,-1.1165477037
7.9915075302,-2.1495847702
7.3115186691,-2.1236891747
6.3261494637,-1.1833956242
5.2782897949,0.4896663129
4.3153238297,2.2275748253
3.4572668076,3.0506415367
2.6440935135,2.3861436844
1.7851878405,0.3459305465
0.8392031193,-2.2857971191
-0.1165356487,-4.3575029373
-0.8680742383,-4.8254556656
-1.1189169884,-3.2009725571
-0.6039074063,0.2203498930
0.7802453041,4.4485592842
2.8853867054,8.1766996384
5.4518008232,10.8084697723
8.3387699127,12.3242530823
11.3430671692,12.4814767838
14.2321138382,11.2330350876
16.7676696777,8.7326421738
18.7322711945,5.3099331856
19.9548416138,1.4193626642
20.3317756653,-2.4290461540
19.8404483795,-5.7461824417
18.5430297852,-8.1356639862
16.5798549652,-9.3500185013
14.1531276703,-9.3227853775
11.5030212402,-8.1721830368
8.8793697357,-6.1764492989
6.5126991272,-3.7255249023
4.5883865356,-1.2573852539
3.2272384167,0.8104634285
2.4747457504,2.1433119774
2.3000857830,2.5357267857
2.6044945717,1.9354211092
3.2373979092,0.4416449368
4.0177626610,-1.7204824686
4.7575206757,-4.2443370819
5.2839517593,-6.7966170311
5.4582414627,-9.0729408264
5.1882715225,-10.8448162079
4.4346508980,-11.9904069901
3.2100732327,-12.5046567917
1.5729668140,-12.4880847931
-0.3829019964,-12.1173324585
-2.5409076214,-11.6037025452
-4.7742061615,-11.1478080750
-6.9569587708,-10.8989162445
-8.9731187820,-10.9264097214
-10.7224130630,-11.2083940506
-12.1237468719,-11.6390991211
-13.1166753769,-12.0532598495
-13.6617813110,-12.2624349594
-13.7407674789,-12.0960588455
-13.3567628860,-11.4391775131
-12.5349159241,-10.2595109940
-11.3230066299,-8.6184530258
-9.7913293839,-6.6637301445
-8.0310611725,-4.6048402786
-6.1503286362,-2.6757338047
-4.2675361633,-1.0916000605
-2.5020442009,-0.0079242112
-0.9628496170,0.5103604794
0.2634576857,0.5034908056
1.1238002777,0.1120435223
1.6069419384,-0.4470356405
1.7473456860,-0.9196766615
1.6234042645,-1.0623944998
1.3495992422,-0.6899544597
1.0630716085,0.2858602107
0.9060384035,1.8337451220
1.0062568188,3.8014185429
1.4581809044,5.9362745285
2.3076291084,7.9252710342
3.5423464775,9.4476833344
5.0901560783,10.2318134308
6.8253331184,10.1057586670
8.5826072693,9.0330410004
10.1771163940,7.1262464523
11.4276351929,4.6354093552
12.1798906326,1.9121710062
12.3266716003,-0.6450815201
11.8218746185,-2.6564202309
10.6864948273,-3.8252215385
9.0056581497,-3.9916455746
6.9172053337,-3.1653239727
4.5934691429,-1.5310382843
2.2189323902,0.5745375156
-0.0330197811,2.7121691704
-2.0209066868,4.4082584381
-3.6506235600,5.2313857079
-4.8835096359,4.8650527000
-5.7360792160,3.1648068428
-6.2717308998,0.1901984662
-6.5859360695,-3.7941970825
-6.7873253822,-8.3495559692
-6.9776353836,-12.9213018417
-7.2335548401,-16.9167747498
-7.5931401253,-19.7904319763
-8.0487747192,-21.1236591339
-8.5475330353,-20.6870250702
-8.9988431931,-18.4754638672
-9.2881965637,-14.7110748291
-9.2949075699,-9.8131017685
-8.9113759995,-4.3397822380
-8.0612106323,1.0890716314
-6.7137837410,5.8770561218
-4.8933277130,9.5310535431
-2.6814320087,11.7243099213
-0.2126704901,12.3338871002
2.3361442089,11.4476823807
4.7618203163,9.3410196304
6.8540616035,6.4274168015
8.4161329269,3.1918849945
9.2848386765,0.1175011545
9.3479242325,-2.3834605217
8.5572566986,-4.0237083435
6.9365558624,-4.6730561256
4.5829467773,-4.3648810387
1.6620140076,-3.2775406837
-1.6033953428,-1.6951653957
-4.9499602318,0.0446269512
-8.0950918198,1.6070613861
-10.7609853745,2.7113621235
-12.6995983124,3.1690053940
-13.7163400650,2.9039289951
-13.6901435852,1.9529204369
-12.5877532959,0.4477714598
-10.4702758789,-1.4161392450
-7.4907765388,-3.4183244705
-3.8824110031,-5.3513135910
0.0623019710,-7.0516943932
4.0194139481,-8.4190578461
7.6660327911,-9.4203500748
10.7138366699,-10.0800704956
12.9397449493,-10.4593563080
14.2098398209,-10.6290502548
14.4932670593,-10.6427717209
13.8639268875,-10.5158386230
12.4892473221,-10.2146348953
10.6070327759,-9.6588182449
8.4931278229,-8.7362709045
6.4240164757,-7.3281035423
4.6394042969,-5.3390407562
3.3100790977,-2.7272968292
2.5157618523,0.4719969332
2.2364301682,4.1347942352
2.3586742878,8.0506381989
2.6964595318,11.9402551651
3.0234742165,15.4862194061
3.1123421192,18.3723278046
2.7747278214,20.3257846832
1.8960710764,21.1555995941
0.4592523873,20.7811412811
-1.4469734430,19.2462139130
-3.6366322041,16.7162933350
-5.8515467644,13.4590950012
-7.7993059158,9.8113059998
-9.1986322403,6.1362967491
-9.8251714706,2.7789957523
-9.5504102707,0.0243906714
-8.3672704697,-1.9345893860
-6.3977947235,-3.0156171322
-3.8810272217,-3.2499172688
-1.1422923803,-2.7699944973
1.4519416094,-1.7847276926
3.5470366478,-0.5461242795
4.8529052734,0.6869952083
5.1882715225,1.6830540895
4.5093054771,2.2649378777
2.9178035259,2.3271744251
0.6471799612,1.8417246342
-1.9719806910,0.8528461456
-4.5617699623,-0.5368835926
-6.7545986176,-2.1861634254
-8.2496585846,-3.9364933968
-8.8592205048,-5.6321697235
-8.5372524261,-7.1360058784
-7.3855443001,-8.3392372131
-5.6360683441,-9.1653432846
-3.6120910645,-9.5687017441
-1.6740653515,-9.5298395157
-0.1588703394,-9.0494346619
0.6777626276,-8.1430768967
0.7061675191,-6.8382620811
-0.0526255928,-5.1741909981
-1.4269920588,-3.2040157318
-3.1200830936,-0.9983348846
-4.7568926811,1.3518097401
-5.9458460808,3.7342555523
-6.3452281952,6.0188794136
-5.7237534523,8.0653448105
-4.0053482056,9.7352256775
-1.2904427052,10.9072742462
2.1502225399,11.4936933517
5.9090299606,11.4547967911
9.4975280762,10.8093490601
12.4168090820,9.6383295059
14.2314758301,8.0807523727
14.6357822418,6.3214054108
13.5015430450,4.5715937614
10.9001579285,3.0452740192
7.0950665474,1.9336957932
2.5055446625,1.3821356297
-2.3527805805,1.4720531702
-6.9416103363,2.2112851143
-10.7765817642,3.5337469578
-13.4949579239,5.3086957932
-14.9040985107,7.3581814766
-15.0032672882,9.4801406860
-13.9757108688,11.4737539291
-12.1525239944,13.1634426117
-9.9543504715,14.4181756973
-7.8204140663,15.1635560989
-6.1363263130,15.3853302002
-5.1722893715,15.1243448257
-5.0414872169,14.4642028809
-5.6852130890,13.5140237808
-6.8869009018,12.3892393112
-8.3124856949,11.1935777664
-9.5703344345,10.0049896240
-10.2807607651,8.8674764633
-10.1436080933,7.7897558212
-8.9927892685,6.7505106926
-6.8287224770,5.7089304924
-3.8232986927,4.6184411049
-0.2964471579,3.4411292076
3.3319580555,2.1603279114
6.6071348190,0.7892699242
9.1108169556,-0.6255752444
10.5275592804,-2.0069737434
10.6950988770,-3.2547757626
9.6306610107,-4.2578687668
7.5288610458,-4.9084467888
4.7315282822,-5.1164755821
1.6742470264,-4.8223743439
-1.1817930937,-4.0061979294
-3.4217178822,-2.6922717094
-4.7411303520,-0.9487936497
-4.9922714233,1.1173175573
-4.2048525810,3.3695328236
-2.5783357620,5.6535539627
-0.4470553398,7.8104777336
1.7760552168,9.6898488998
3.6679468155,11.1613645554
4.8649930954,12.1242895126
5.1223301888,12.5139293671
4.3534131050,12.3049621582
2.6434435844,11.5116405487
0.2345589399,10.1851549149
-2.5147271156,8.4086265564
-5.1891937256,6.2902884483
-7.3859410286,3.9554190636
-8.7815132141,1.5376760960
-9.1861906052,-0.8296030760
-8.5765018463,-3.0215601921
-7.1006069183,-4.9289269447
-5.0554852486,-6.4636707306
-2.8394155502,-7.5628623962
-0.8872366548,-8.1906318665
0.4013756216,-8.3382444382
0.7291716337,-8.0225219727
-0.0466304757,-7.2830142975
-1.8859535456,-6.1784100533
-4.5658807755,-4.7827100754
-7.7094039917,-3.1816117764
-10.8387756348,-1.4693437815
-13.4454755783,0.2540152669
-15.0662689209,1.8849685192
-15.3538675308,3.3192899227
-14.1314668655,4.4555077553
-11.4230537415,5.1997194290
-7.4548377991,5.4720668793
-2.6277079582,5.2147603035
2.5351922512,4.4010610580
7.4579358101,3.0441508293
11.5881462097,1.2042834759
14.4691143036,-1.0074790716
15.7974605560,-3.4306817055
15.4584493637,-5.8632774353
13.5345640182,-8.0763101578
10.2869224548,-9.8349380493
6.1132364273,-10.9241151810
1.4892114401,-11.1761484146
-3.0974104404,-10.4965295792
-7.2103142738,-8.8841199875
-10.5164737701,-6.4419455528
-12.8194866180,-3.3757476807
-14.0705375671,0.0211009718
-14.3568143845,3.3959097862
-13.8705987930,6.3757314682
-12.8652095795,8.6128368378
-11.6056661606,9.8308792114
-10.3224515915,9.8653154373
-9.1758575439,8.6918802261
-8.2363252640,6.4381756783
-7.4833550453,3.3753857613
-6.8223028183,-0.1100942940
-6.1154422760,-3.5625009537
-5.2212133408,-6.5146431923
-4.0343770981,-8.5504636765
-2.5195870399,-9.3636360168
-0.7321148515,-8.8037452698
1.1784508228,-6.9028787613
2.9827933311,-3.8780570030
4.4029974937,-0.1081615910
5.1556372643,3.9123148918
5.0001235008,7.6369338036
3.7846066952,10.5399026871
1.4817895889,12.1875877380
-1.7915953398,12.2988014221
-5.7756228447,10.7851343155
-10.0892829895,7.7652945518
-14.2716999054,3.5511314869
-17.8373222351,-1.3929579258
-20.3378372192,-6.5116314888
-21.4222488403,-11.2325057983
-20.8867168427,-15.0418548584
-18.7069110870,-17.5513248444
-15.0479612350,-18.5462512970
-10.2500410080,-18.0088558197
-4.7909870148,-16.1134986877
0.7695375681,-13.1951246262
5.8572673798,-9.6961736679
9.9532804489,-6.1002502441
12.6575603485,-2.8626208305
13.7378845215,-0.3479669690
13.1576404572,1.2156482935
11.0789651871,1.7603175640
7.8408226967,1.3766397238
3.9149124622,0.2881943583
-0.1547745317,-1.1929045916
-3.8208909035,-2.7216737270
-6.6012439728,-3.9779171944
-8.1380510330,-4.7167139053
-8.2404689789,-4.8040294647
-6.9051756859,-4.2324523926
-4.3126564026,-3.1154327393
-0.8000907302,-1.6619529724
3.1852564812,-0.1366765648
7.1457438469,1.1872364283
10.5982151031,2.0745112896
13.1354627609,2.3657081127
14.4764003754,2.0008614063
14.4986600876,1.0255053043
13.2497577667,-0.4210131764
10.9358768463,-2.1321113110
7.8902645111,-3.8701679707
4.5258965492,-5.4057197571
1.2790492773,-6.5528097153
-1.4485440254,-7.1946754456
-3.3412759304,-7.2959580421
-4.2082786560,-6.9001855850
-4.0043296814,-6.1140160561
-2.8306901455,-5.0819954872
-0.9163928032,-3.9571695328
1.4170348644,-2.8733584881
3.8021523952,-1.9242471457
5.8769536018,-1.1529319286
7.3339209557,-0.5532573462
7.9602775574,-0.0819123462
7.6643028259,0.3219691217
6.4846186638,0.7144036889
4.5817909241,1.1266055107
2.2139739990,1.5521632433
-0.2995257676,1.9445385933
-2.6214468479,2.2258734703
-4.4404478073,2.3056466579
-5.5097908974,2.1055154800
-5.6759343147,1.5851076841
-4.8937191963,0.7629957795
-3.2268993855,-0.2723509371
-0.8348183632,-1.3651503325
2.0520939827,-2.3095109463
5.1639270782,-2.8794808388
8.2252311707,-2.8675370216
10.9865121841,-2.1250536442
13.2492485046,-0.5974089503
14.8816585541,1.6532553434
15.8240299225,4.4429311752
16.0841045380,7.4808502197
15.7244796753,10.4039535522
14.8450164795,12.8264932632
13.5637311935,14.3975734711
11.9995574951,14.8576555252
10.2595710754,14.0847091675
8.4323339462,12.1218128204
6.5875492096,9.1806936264
4.7810673714,5.6193542480
3.0632190704,1.8960829973
1.4878346920,-1.4939602613
0.1193372160,-4.0903015137
-0.9643962383,-5.5359897614
-1.6746398211,-5.6328692436
-1.9201375246,-4.3743457794
-1.6200528145,-1.9500110149
-0.7194479108,1.2792143822
0.7954717875,4.8320779800
2.8853867054,8.1766996384
5.4518008232,10.8084697723
8.3387699127,12.3242530823
11.3430671692,12.4814767838
14.2321138382,11.2330350876
16.7676696777,8.7326421738
18.7322711945,5.3099331856
19.9548416138,1.4193626642
20.3317756653,-2.4290461540
19.8404483795,-5.7461824417
18.5430297852,-8.1356639862
16.5798549652,-9.3500185013
14.1531276703,-9.3227853775
11.5030212402,-8.1721830368
